0.19106729782512122, 0.05910404133226791
0.33013424596387136, 0.22585698935801415
0.37296598096239875, 0.46999614577649007
0.28988620358133893, 0.745631268773781
0.0707372016677029, 0.9974949866040544
-0.2726425136317045, 1.1686171570538342
-0.7067845464398006, 1.2084931133084231
-1.1798299448659926, 1.0807410888818414
-1.6273298556307096, 0.7692837844208942
-1.9799849932008906, 0.28224001611973526
-2.172455493799503, -0.34704052711514505
-2.1522201992019534, -1.062049063907644
-1.887423990920366, -1.78819201387833
-1.3727302997539608, -2.440412162758046
-0.6323873982923418, -2.932590352995291
0.2799967470062257, -3.187726748274691
1.2851243252241302, -3.147769919914292
2.2848943533934802, -2.7819521552015587
3.1719085823888045, -2.0926050618710295
3.840681146601463, -1.1176619927957105
4.199406272810345, 0.07061838203426135
4.181023404617534, 1.3707819994588555
3.7523354605766497, 2.6608229161857118
2.920086309754833, 3.8096057464759285
1.7331765891751423, 4.689999883873691
0.2805681869257926, 5.1924253959479465
-1.3151384301732632, 5.237404978563471
-2.9080164630534324, 4.785753885294378
-4.342150544464914, 3.845221534476665
-5.466781571308064, 2.4727109114505406
-6.151797017806144, 0.7716174257437829
-6.302002277082414, -1.1156913998270814
-5.868661607327379, -3.0197368989171327
-4.857006433784947, -4.759147875636107
-3.3287584959719276, -6.157870319801706
-1.3991753264783862, -7.062740856478747
0.7713465988061965, -7.35968915270952
2.9905305842440097, -6.986896795051523
5.051251441500277, -5.943471954568427
6.75083166985997, -4.292583344003433
7.910807466670218, -2.1585006891995127
8.39525051820844, 0.28243359665762285
8.125796328174777, 2.816280176584233
7.0917788272359115, 5.210246929423638
5.354285969788951, 7.2340598389646456
3.0434968771311395, 8.682000158885796
0.34928881703365133, 9.39350825423043
-2.494246619652171, 9.27031465487303
-5.22912698857347, 8.288318945200679
-7.596879128588302, 6.502878401571058
0.19106729782512122, 0.05910404133226791
0.33013424596387136, 0.22585698935801415
0.37296598096239875, 0.46999614577649007
0.28988620358133893, 0.745631268773781
0.0707372016677029, 0.9974949866040544
-0.2726425136317045, 1.1686171570538342
-0.7067845464398006, 1.2084931133084231
-1.1798299448659926, 1.0807410888818414
-1.6273298556307096, 0.7692837844208942
-1.9799849932008906, 0.28224001611973526
-2.172455493799503, -0.34704052711514505
-2.1522201992019534, -1.062049063907644
-1.887423990920366, -1.78819201387833
-1.3727302997539608, -2.440412162758046
-0.6323873982923418, -2.932590352995291
0.2799967470062257, -3.187726748274691
1.2851243252241302, -3.147769919914292
2.2848943533934802, -2.7819521552015587
3.1719085823888045, -2.0926050618710295
3.840681146601463, -1.1176619927957105
4.199406272810345, 0.07061838203426135
4.181023404617534, 1.3707819994588555
3.7523354605766497, 2.6608229161857118
2.920086309754833, 3.8096057464759285
1.7331765891751423, 4.689999883873691
0.2805681869257926, 5.1924253959479465
-1.3151384301732632, 5.237404978563471
-2.9080164630534324, 4.785753885294378
-4.342150544464914, 3.845221534476665
-5.466781571308064, 2.4727109114505406
-6.151797017806144, 0.7716174257437829
-6.302002277082414, -1.1156913998270814
-5.868661607327379, -3.0197368989171327
-4.857006433784947, -4.759147875636107
-3.3287584959719276, -6.157870319801706
-1.3991753264783862, -7.062740856478747
0.7713465988061965, -7.35968915270952
2.9905305842440097, -6.986896795051523
5.051251441500277, -5.943471954568427
6.75083166985997, -4.292583344003433
7.910807466670218, -2.1585006891995127
8.39525051820844, 0.28243359665762285
8.125796328174777, 2.816280176584233
7.0917788272359115, 5.210246929423638
5.354285969788951, 7.2340598389646456
3.0434968771311395, 8.682000158885796
0.34928881703365133, 9.39350825423043
-2.494246619652171, 9.27031465487303
-5.22912698857347, 8.288318945200679
-7.596879128588302, 6.502878401571058